TrackID,FrameID,WorldX,WorldY,WorldZ
3077,33,16.4629,-13.2966,11.3591
3081,13,-10.2398,8.7735,-2.68494
3088,12,3.12752,10.7304,10.2394
3095,23,-14.7292,-11.1219,3.79565
3096,1,-5.07551,-4.56073,-5.26894
3098,11,16.3543,15.1956,4.07014
3099,42,-12.5767,-2.10574,-2.98017
3106,9,16.1774,6.37923,-10.1806
3106,36,13.6314,4.51261,-10.3659
3107,0,7.14441,9.54715,-18.2983
3110,19,9.21181,8.45301,-18.3657
3110,45,9.42877,8.69712,-18.6714
3111,8,-3.7898,19.0467,4.04218
3116,39,-11.879,12.1802,-6.01609
3116,50,-12.1147,12.3163,-6.12519
3117,44,1.43021,15.4917,-18.1811
3119,12,-1.10056,16.6761,-2.37633
3119,45,-2.37522,17.3272,-3.77332
3123,12,15.3548,3.30494,16.5637
3126,46,-3.35782,7.62098,17.1539
3128,39,16.1221,-13.7975,7.91448
3131,7,3.30045,7.59658,-10.2793
3131,48,2.05293,11.3451,-9.67866
3132,26,5.48025,4.78506,16.1314
3136,22,8.01162,-4.6635,16.1856
3138,9,9.43732,-5.96716,3.61107
3139,27,15.8789,0.370612,-10.5938
3141,11,5.93644,-0.160349,-18.165
3141,30,5.63109,1.01465,-17.7116
3143,9,-4.62183,-1.6539,10.5458
3143,24,-5.12468,-1.47905,10.1292
3144,46,-5.43395,-2.13658,15.5287
3145,41,10.0474,8.47883,-16.3013
3147,6,-6.67779,5.93339,0.308847
3147,47,-7.60148,6.57986,-2.61973
3148,26,3.31136,12.6117,6.45408
3149,25,10.6743,-3.9787,-1.43636
3149,34,10.6511,-3.8979,-1.36024
3152,39,6.89255,-17.7939,-17.6031
3159,1,0.375885,2.83951,13.8436
3159,44,-0.039542,4.43606,14.2875
3160,46,2.55471,-3.63873,14.4024
3161,0,10.194,-12.3339,3.46918
3164,34,-16.41,-4.31374,-0.355503
3165,41,8.97656,4.10588,-15.2482
3171,24,5.89859,-18.2422,16.2168
3171,26,5.96028,-18.2833,16.2433
3171,41,6.48804,-18.6003,16.4504
3171,46,6.68455,-18.7292,16.5377
3176,25,-1.32538,11.939,-18.58
3178,8,16.5747,-4.64088,-17.6861
3179,45,0.35315,-13.0747,2.15633
3182,4,8.01293,-2.3859,13.5902
3183,23,9.80939,-17.969,-17.0949
3189,3,0.542856,14.9039,3.62319
3189,5,0.584343,14.9196,3.51831
3191,8,15.9485,11.0522,16.0422
3191,35,17.209,10.6389,15.5411
3193,21,11.3099,-0.215429,-17.8653
3193,32,11.4498,0.0480153,-17.6757
3195,26,18.1936,2.23932,10.3883
3200,43,12.0556,7.51405,0.285621
3204,16,4.87603,-6.29161,-17.8929
3211,4,-16.1506,-0.292634,3.72333
3213,21,-14.2827,-15.4627,-5.67897
3219,48,-13.7843,12.7815,-5.59303
3222,29,4.96447,12.937,-18.9917
3225,26,-12.0709,0.168369,14.0183
3226,45,-16.3266,-6.53339,-1.57368
3227,43,18.2219,-3.09758,-4.64291
3229,41,-16.4431,3.68595,0.0418284
3231,6,3.87842,-14.4437,-2.17008
3232,42,-10.8667,-16.6201,12.6109
3234,10,-19.0724,0.434578,0.394472
3241,2,0.0858953,-17.6201,-8.01898
3241,35,-0.946407,-16.0357,-8.13345
3244,18,1.58724,-10.6286,0.141948
3244,38,0.796079,-10.8734,-0.258769
3245,19,6.00305,8.44147,12.8501
3246,48,10.8607,9.90658,-6.16855
3249,12,13.3202,3.72159,3.99504
3250,38,4.94874,7.55288,-8.58336
3256,9,-11.4883,11.2403,-2.21655
3256,46,-13.9856,12.2159,-2.44846
3257,10,2.46895,-16.9404,0.381981
3259,14,5.02925,17.4054,7.09301
3261,10,16.5157,0.269293,-7.50988
3263,6,2.62607,-11.6973,-18.4723
3263,43,2.78254,-10.8753,-18.5923
3264,15,-9.1731,-16.5787,0.760707
3267,23,-5.22691,15.4776,10.3536
3273,15,-13.7014,-3.15615,14.1924
3274,7,-12.6779,1.16721,-8.45709
3281,47,-14.7,-5.80172,-9.63251
3283,0,-9.0142,-11.9564,13.7525
3288,48,-11.573,14.9275,1.28097
3291,8,-1.24435,-14.9082,3.29594
3291,12,-1.27759,-14.9592,3.21825
3292,7,-8.84633,13.7436,-5.65008
3294,28,-2.96605,6.26357,-0.653969
3294,39,-3.48589,6.78776,-1.25705
3301,40,-8.0069,-6.60247,6.06915
3305,37,1.60463,7.20478,11.9266
3310,40,4.75722,17.07,-18.8813
3311,5,-1.62599,9.6188,16.6915
3312,5,9.08308,-7.252,-5.09548
3316,46,-7.63177,6.38079,6.41084
3319,50,-19.1068,0.0576108,-4.24422
3321,31,19.5377,0.564247,17.069
3338,9,-9.54637,-15.4034,13.3426
3338,41,-9.75056,-16.7443,12.9715
3338,45,-9.76072,-16.9025,13.0042
3339,50,-18.331,3.01511,3.37823
3340,15,-11.5974,-17.2391,-2.2744
3342,14,11.4294,-9.61211,16.3445
3348,26,-6.80093,-14.7509,3.52942
3349,6,6.40651,-13.4581,16.0131
3349,21,6.69423,-13.9449,16.1977
3351,3,-10.259,-3.50216,-5.64638
3352,7,-4.41175,10.5334,-19.1271
3352,29,-4.03139,10.788,-19.3202
3352,42,-3.81878,10.9379,-19.4491
3353,6,-12.7209,-10.2804,7.1165
3355,32,3.12598,0.346519,0.485268
3359,29,11.5073,0.741967,-18.3481
3359,32,11.5955,0.774547,-18.3292
3361,24,18.2989,-6.96858,-7.337
3365,8,15.1769,-4.76451,-18.0597
3367,9,-3.50293,0.666523,-8.34651
3371,36,-6.99453,-10.5322,-16.5132
3379,29,4.40559,-2.81793,-7.05989
3380,11,-1.00387,-18.9194,-5.38462
3382,29,-12.9043,-3.20765,-2.68762
3386,49,16.1766,9.61978,4.05851
3389,17,-4.87082,13.4789,0.194733
3390,8,18.1241,-4.69942,6.89314
3394,40,-7.72936,-17.9236,-3.06786
3399,11,-12.2867,5.01255,7.60917
3399,43,-12.9167,3.93242,7.74355
3400,27,-11.8507,-4.27902,0.635192
3401,13,3.26262,12.7513,14.0285
3410,44,9.52237,-13.3848,12.5707
3413,39,12.9973,-8.17358,5.83548
3414,1,17.9914,-0.701271,0.406291
3417,23,2.40514,-3.30595,2.53635
3424,30,-0.760308,-6.06154,2.85601
3426,4,15.7547,-12.0515,-5.20639
3426,20,14.8478,-11.7299,-4.82423
3426,30,14.1686,-11.6276,-4.50154
3427,42,-6.53053,-9.7637,15.1383
3428,45,-7.73277,3.63991,-4.46181
3433,7,-3.85754,10.6711,7.11159
3434,48,3.75124,7.35237,-18.4841
3435,44,-3.64659,-0.525547,-8.97445
3437,47,1.90816,-2.15883,-8.86179
3439,11,10.97,-15.1935,-7.61969
3440,42,-16.5325,-8.8464,3.18654
3443,5,10.3415,8.52381,10.5305
3443,9,10.5255,8.41723,10.578
3445,29,-12.182,-11.7787,12.6089
3446,32,-2.97371,-11.0538,-8.31443
3452,26,8.0694,16.8345,0.0273365
3453,29,5.6492,14.8658,13.9864
3455,32,-6.17078,-11.2975,-2.15866
3455,38,-6.39024,-11.0589,-2.12375
3457,42,1.98358,17.4635,18.1516
3458,30,17.4297,-1.65671,9.41814
3458,34,17.4374,-1.56696,9.32869
3462,12,-0.00960811,15.6685,16.8583
3462,29,0.81808,16.1568,17.0976
3466,35,3.35261,16.7195,-6.22931
3468,24,8.817,-17.93,7.82655
3469,5,14.2579,5.67695,3.65802
3470,11,0.808885,-3.96562,-2.61456
3470,15,0.680854,-3.76345,-2.73212
3470,26,0.36012,-3.17911,-3.0262
3470,45,-0.00597226,-2.1029,-3.40109
3477,45,8.31156,6.41454,14.9674
3478,9,-6.93045,-17.4399,-14.6613
3478,20,-7.07264,-17.1669,-15.1059
3479,48,-8.23268,16.3336,-7.63048
3488,34,0.27952,-15.2661,-19.071
3488,50,0.55265,-14.2649,-19.2532
3490,16,10.6624,-9.44029,3.98741
3492,33,4.43278,16.3725,-14.9241
3500,1,-6.00592,-5.18959,-5.59474
3504,42,5.6082,-11.5051,-6.08455
3505,19,7.89182,-2.77981,-10.6914
3505,26,7.74726,-3.12038,-10.7705
3506,16,0.444199,9.51454,-14.9195
3507,0,3.24914,10.8559,0.388697
3509,12,9.15145,-13.8404,-5.53235
3509,23,8.50154,-13.9694,-5.61291
3515,26,2.88882,9.10502,12.3608
3538,15,4.63827,-15.1043,-10.2387
3540,0,-13.2989,14.178,17.1201
3542,11,3.30185,19.2664,13.6318
3544,36,3.85827,6.00071,-18.2439
3547,12,-8.54125,-16.9785,-11.0368
3547,21,-8.72779,-16.651,-11.2543
3549,32,7.4668,5.7874,9.90329
3552,40,7.19473,-8.91053,-2.31629
3556,19,-16.558,5.92448,3.58258
3560,14,7.45236,16.6185,-14.1217
3562,32,-9.48612,-9.29406,-2.7738
3565,37,10.2003,-8.57749,9.8902
3569,45,-4.96209,16.6627,-11.3014
3573,8,10.9447,7.49073,-18.7238
3581,38,9.79458,16.0253,4.6145
3588,15,11.4082,13.4265,7.37009
3589,1,11.2051,10.9184,3.4208
3592,37,-0.0182457,-18.8258,13.4652
3593,16,5.61264,-6.60716,-2.31676
3595,41,-3.09154,3.84427,5.62391
3599,27,-1.59355,0.98254,10.3598
3600,5,18.041,-9.46146,-13.6768
3601,26,3.48549,4.93709,-19.0258
3601,35,3.52178,5.65283,-18.8444
3604,15,5.569,2.93131,-18.4451
3606,39,-0.143581,-11.597,-2.94454
3612,42,3.10831,-8.92398,5.91499
3613,27,-6.47754,-3.90645,2.99285
3626,4,0.173447,-18.2919,15.8171
3627,48,-18.4843,-2.7433,-0.682979
3641,24,7.98124,-4.81333,-18.9718
3642,22,5.68401,12.1078,2.89922
3645,35,6.12061,-12.208,-18.7012
3648,48,5.7559,-7.13336,15.3687
3650,10,12.1291,-4.01419,13.0979
3652,4,-2.55285,-0.623526,-8.27816
3653,0,-0.669562,1.85913,10.4946
3653,21,-0.626293,2.11493,11.0196
3654,33,1.09843,-0.272358,3.52551
3660,32,9.49337,4.66512,-19.1436
3666,8,9.5666,-14.9386,3.31084
3666,20,9.46783,-14.7227,3.60761
3669,25,-1.80643,-16.6414,16.0548
3673,28,-5.4483,-8.46029,12.1112
3675,45,11.8157,15.5984,9.97365
3678,36,0.458364,1.49425,2.25815
3681,0,16.0862,11.7313,-18.7078
3681,39,17.8758,9.86614,-16.8829
3682,23,18.9289,7.19934,15.2547
3683,8,1.42672,16.3101,-5.53225
3684,29,10.4629,15.2951,7.68917
3684,31,10.384,15.3383,7.74358
3686,28,-15.2226,11.1648,-2.6873
3686,42,-16.0811,11.7895,-2.69306
3686,46,-16.3358,11.9018,-2.66302
3693,44,5.38677,16.573,-11.2517
3698,41,-2.23428,-8.89914,-1.83775
3699,30,16.4879,-11.8084,4.71097
3700,43,-9.69167,16.0552,-9.68665
3701,21,17.2661,6.06184,10.2791
3702,47,5.1437,-17.2457,-18.384
3705,3,-8.3379,-5.76918,-5.80387
3708,35,14.9771,-8.31001,-18.9033
3711,18,4.08631,-13.2402,3.00427
3711,25,4.22034,-13.0537,2.98744
3713,7,-7.56464,11.7177,-11.0114
3714,48,10.5415,-10.3977,0.980611
3715,16,15.7323,-12.7447,13.5617
3716,2,-5.32887,-17.3294,6.81922
3716,15,-4.97128,-17.2627,7.12166
3717,13,-3.58591,-16.7799,-5.63922
3722,30,15.4429,9.15485,-7.38424
3723,29,-11.6842,7.44693,-11.4632
3723,46,-12.4889,7.07313,-11.6706
3726,2,-13.3251,-5.18243,0.0502724
3727,31,14.5799,14.9517,-4.73698
3728,43,5.75289,16.5066,-8.74647
3730,46,-12.0871,5.07717,-3.4687
3731,11,-10.9666,8.0296,10.7021
3738,11,12.9602,-15.3288,-9.40587
3740,23,1.40117,-18.4051,12.5912
3740,42,2.17721,-18.7492,12.0762
3742,46,16.2573,13.8143,-17.2417
3742,47,16.3061,13.7783,-17.1981
3742,49,16.406,13.6966,-17.126
3743,39,-5.76447,-2.28776,-3.24379
3745,29,16.1399,15.5519,12.5034
3747,50,6.42446,-8.24446,-3.59671
3752,25,5.51438,-10.4812,16.1735
3752,26,5.53931,-10.5328,16.2099
3757,18,13.0633,-0.287349,-18.451
3757,40,13.4303,-0.063117,-17.5244
3758,47,-7.79961,1.20918,6.71654
3762,49,5.4086,-5.01278,0.187779
3765,38,0.467513,-13.2984,-9.75787
3769,50,5.04148,7.24093,-19.8312
3776,38,7.29867,-2.58499,-19.8624
3781,49,1.09426,-16.0566,-2.31341
3788,18,-4.27328,-8.29123,-5.805
3793,27,-15.5808,3.5499,-15.3093
3794,15,2.46211,2.8472,-19.771
3794,22,2.81021,3.38638,-19.7922
3797,43,15.4912,8.08744,-9.41475
3798,15,-3.82598,8.42635,16.6159
3802,27,11.7262,1.53482,6.656
3803,28,-10.1634,11.1584,-7.88309
3809,16,-8.63731,2.78785,10.4684
3813,22,-18.259,1.47196,17.4608
3813,36,-17.3858,1.21183,17.8415
3815,24,15.6267,-16.0265,-12.5481
3817,32,-0.619866,-2.73271,8.70833
3818,0,4.29262,-17.4275,-19.3137
3821,4,-0.98716,-12.8984,6.62113
3821,20,-0.920497,-13.4207,6.46896
3824,36,10.54,15.7581,0.0809222
3829,27,15.2339,-8.22539,-1.36775
3830,14,2.76022,18.7281,6.70887
3830,30,2.38911,18.0047,6.23963
3835,7,1.64625,-11.3542,12.7456
3835,44,2.41429,-11.9508,11.4909
3837,10,0.0800922,4.66662,-10.5216
3838,8,16.2845,11.5017,15.6915
3838,18,16.6102,11.7317,15.5868
3840,23,17.4083,-1.7202,-18.3761
3841,3,15.7065,15.8764,-2.51294
3842,39,10.1839,15.2555,-4.73989
3842,42,10.1634,15.1912,-4.69258
3843,16,7.40003,14.6972,16.8072
3846,42,7.89638,-19.3755,15.1896
3854,43,10.9729,-9.83725,-18.3771
3856,36,3.73005,7.90216,15.6818
3860,0,7.35385,5.69765,6.75067
3864,41,8.45394,-3.5506,-4.87675
3865,5,-12.7389,9.07582,-2.80611
3869,10,-1.12827,4.51839,16.0292
3869,39,-1.3771,6.63964,15.5175
3869,43,-1.41922,6.90894,15.4406
3871,19,-8.50365,8.93359,6.51377
3875,31,-4.6555,7.5231,13.0418
3877,47,-13.6238,-16.7289,17.1972
3879,5,-11.2359,4.76843,7.13053
3882,32,-4.80604,-15.7536,-15.253
3883,8,-8.76944,-6.22273,10.1324
3883,29,-8.85183,-6.18592,9.55176
3885,50,-14.3431,0.517462,7.50753
3886,46,11.0959,5.39472,-5.703
3887,15,7.10575,-10.5944,-18.5329
3889,30,-15.2605,-9.04731,12.616
3891,18,-13.5463,-16.5396,2.71758
3891,48,-13.4263,-16.8032,2.30324
3900,45,13.2558,-10.8182,8.75292
3904,48,14.7318,10.8295,-1.40335
3906,28,9.44263,-8.18852,-19.4509
3915,7,9.55002,-15.2031,-19.3207
3920,21,-8.47835,13.2615,-3.11617
3921,6,-13.5992,-14.8142,-11.4622
3924,1,-10.5791,-4.59953,-14.75
3924,27,-9.6359,-5.1824,-15.7533
3924,30,-9.53176,-5.25809,-15.8681
3926,15,-13.8258,-13.1892,-6.01521
3928,38,2.43506,10.9348,16.2191
3929,22,11.8368,-3.10279,-7.80352
3930,5,15.2642,6.30648,10.1338
3931,3,16.3585,-8.22597,-19.2717
3938,13,15.6246,-6.00363,-2.89157
3940,20,9.1786,1.21197,-5.80745
3940,28,9.01636,1.06276,-5.84596
3941,12,10.5351,-9.47497,-7.81136
3943,8,-2.7941,5.67067,-6.11043
3944,24,14.8482,-15.6278,-18.5993
3944,40,15.0904,-15.84,-18.2064
3947,41,-3.43324,14.9679,16.2405
3948,5,-12.9453,8.38296,-6.2026
3949,39,-7.15559,-16.1742,-11.2743
3955,25,-16.7029,-0.246777,3.2157
3958,1,11.999,-16.2098,-7.98256
3960,18,15.7039,-13.5671,3.63786
3960,46,15.3705,-13.1122,4.78235
3964,31,-13.5763,-9.38487,12.887
3968,27,1.97667,-15.5183,11.7338
3978,50,-5.42295,15.395,-6.67444
3991,9,14.0883,-4.31022,-19.6534
3993,25,-8.60575,0.578314,-3.10394
3994,31,-14.9569,12.7154,-10.9564
3994,32,-14.9668,12.6839,-10.9462
3999,2,5.14057,-11.6238,-5.67932
4005,30,-8.99535,-14.2182,-16.2575
4006,2,17.398,-3.23512,-19.4017
4007,44,-4.11839,-10.2727,-6.40716
4016,34,17.917,-6.6408,-18.3456
4016,38,17.9785,-6.70804,-18.1738
4022,30,14.0579,-16.0352,-18.3932
4022,45,14.467,-16.5486,-17.5523
4022,46,14.5314,-16.6214,-17.5089
4023,14,3.85507,-14.2791,-10.2614
4030,46,17.5992,-0.254395,-18.194
4033,5,12.9115,-2.54445,-19.7786
4037,25,-13.9184,5.80965,-14.8084
4037,38,-14.1774,5.23705,-14.6785
4038,48,-2.67477,9.80916,-7.54947
4039,39,17.0895,-12.1701,8.66898
4041,10,17.4652,-9.06451,-19.7087
4041,14,17.5208,-8.99365,-19.7259
4046,5,-16.569,-5.27514,6.72924
4048,21,-8.78593,-13.3817,12.7235
4049,35,-3.21447,-0.663972,-5.85347
4052,3,6.64706,-18.1554,-14.1477
4053,23,-9.60332,13.8478,-9.11653
4054,7,7.99747,18.7637,13.3208
4054,48,10.6121,17.876,13.3834
4057,38,-10.7693,-5.6378,-2.19283
4058,47,8.59646,12.2228,-14.2131
4066,1,9.42056,-6.67012,12.7149
4068,24,-0.877834,11.5651,-15.3297
4074,20,10.3328,-4.57729,-14.7071
4074,29,10.1314,-4.85922,-14.9658
4075,38,-5.08954,12.7922,12.6305
4077,33,-1.43121,-5.5853,-11.6301
4079,23,16.3865,-9.44786,-5.19369
4080,16,-12.6855,-15.4704,-2.87369
4083,42,-7.84837,-2.91133,-7.15594
4094,29,-13.4979,-14.9755,9.64285
4095,13,3.61598,-1.17342,6.83514
4098,35,12.5839,4.10366,-5.0639
4098,41,12.3474,3.76645,-4.91047
4099,7,-12.5411,-11.1443,-14.9943
4100,25,16.5726,1.43453,13.1903
4102,19,18.6129,-0.649999,13.006
4106,41,5.30296,0.756048,-11.561
4109,11,-13.1428,7.80927,13.1924
4113,35,9.83696,8.63417,10.5522
4114,48,-12.6568,-16.0804,-7.43123
4115,1,16.2945,11.1903,-2.69641
4117,24,3.67307,15.6628,6.46251
4119,23,8.19461,12.542,-6.60684
4121,46,9.871,8.89204,8.45469
4122,0,-3.28664,-13.2651,12.8363
4122,15,-2.5222,-13.5292,12.1248
4122,31,-1.65245,-13.8155,11.4185
4123,10,-4.50188,1.67437,-2.85811
4127,45,12.4812,5.83996,13.4468
4130,24,-2.78989,-8.13892,-15.2036
4130,28,-2.72101,-8.05186,-15.2985
4134,46,17.9746,-0.0769206,14.0225
4135,46,10.4007,-14.3454,11.1939
4137,43,11.1903,-6.87803,-3.07853
4143,23,1.94175,-9.40018,-10.2966
4144,19,10.3153,8.5925,7.64292
4147,10,9.21577,14.7089,10.5374
4147,23,8.8244,15.07,10.7566
4152,9,-2.98709,13.6543,-15.017
4154,30,-16.0565,-10.9446,-6.43951
4156,31,14.6346,1.29693,6.12225
4165,35,11.3085,-8.46972,-1.34111
4170,29,-3.38136,-6.92114,9.05543
4177,7,-4.50152,-14.1899,-3.06846
4177,32,-5.71266,-12.9315,-3.20019
4179,29,-1.25445,-13.8004,9.57641
4180,5,5.17463,6.5452,-2.8326
4184,40,16.3052,13.0529,14.5846
4184,48,16.2326,13.4646,14.9691
4187,25,-5.09002,-8.45569,-16.3063
4187,50,-3.83685,-8.50234,-17.6704
4188,2,1.05082,17.363,13.2112
4188,24,1.57234,16.4678,13.8234
4188,38,1.91274,16.0264,14.1692
4191,3,0.894641,2.10677,-2.89407
4196,32,1.71205,-5.77757,-4.84571
4199,17,-2.76391,17.1486,-15.1842
4202,37,-10.0477,-3.27946,-10.6321
4202,42,-9.93224,-3.10237,-10.9104
4205,24,-6.77605,17.7586,-14.2145
4207,18,7.40735,-16.5856,-2.05774
4211,22,-5.73776,-13.9984,-3.45436
4212,17,-11.5946,-0.286118,6.95673
4213,46,11.6842,-9.70103,7.78505
4214,12,16.6263,9.50627,-7.68491
4216,4,0.91859,-9.54802,6.15499
4217,36,6.71024,-16.9082,-13.1558
4221,27,14.4381,12.2407,-2.85594
4222,16,7.11344,-19.509,-13.4598
4223,14,-10.6011,-17.3078,-16.0038
4226,44,17.8044,0.0363325,-7.57344
4228,13,15.1681,-1.05938,-5.85505
4231,43,-16.4305,-12.0156,6.35644
4231,45,-16.4438,-12.0981,6.33956
4231,47,-16.4608,-12.1763,6.32041
4231,48,-16.469,-12.216,6.31164
4232,22,1.11135,17.8089,-14.802
4233,19,-7.3962,-1.0772,-9.52422
4237,25,9.8815,11.5707,-15.0273
4244,41,7.01689,-16.6209,-7.46013
4245,15,-4.20443,-13.433,-8.79371
4245,32,-4.2885,-12.5178,-8.97156
4245,39,-4.2363,-12.1959,-9.08077
4250,7,6.01516,13.5911,-10.7911
4260,30,-7.15103,-1.37364,-7.33144
4261,15,-6.03584,4.2078,-9.25417
4266,7,-3.12023,13.1505,13.0798
4266,50,-1.9323,12.9816,12.2895
4271,43,-5.2558,-14.4382,-16.0396
4277,47,10.0738,10.3385,-0.802494
4278,49,-7.39282,3.84889,12.1409
4279,48,10.2532,9.62715,-8.11671
4282,50,-7.28104,18.6377,-7.50786
4283,18,16.0599,-11.3808,12.6083
4283,48,16.6449,-11.3705,13.1106
4287,11,8.88786,1.45448,-8.41835
4289,14,-12.2926,0.470725,-6.46886
4289,21,-12.2222,0.633792,-6.5576
4291,35,-10.0112,-12.4788,10.8028
4292,26,-7.10017,8.1841,5.82356
4302,4,4.35632,-10.7227,-14.5106
4302,19,4.34537,-10.1624,-14.4407
4303,17,-3.78712,-10.9323,-6.56096
4304,39,14.1187,1.46959,13.6281
4308,0,5.41178,-19.5675,-6.10217
4310,10,-16.4453,-8.2905,-14.8411
4316,8,-16.4643,5.44663,-11.4507
4317,1,-3.92599,7.87099,-6.23723
4320,5,-17.4154,-7.18758,10.2374
4321,48,-5.25604,-2.8053,-3.35979
4323,7,10.9727,-8.74181,-10.5134
4326,7,7.55666,-17.9268,9.82105
4326,17,7.48397,-17.4951,10.2122
4327,3,-6.077,-9.5574,6.17729
4328,14,-1.54119,-11.2222,-6.08985
4328,39,-2.21312,-9.96558,-5.9057
4332,36,12.4385,4.95274,-14.6291
4334,29,-1.24072,-13.7486,-10.6915
4341,10,-14.4815,12.2685,10.3968
4341,49,-13.3415,11.2524,9.81274
4342,50,-0.896892,17.89,-6.73326
4343,8,-13.0211,-15.849,-3.31013
4345,33,-11.3208,3.5348,-7.63718
4347,38,1.17096,0.956389,-9.68964
4348,45,14.2932,3.40928,-1.85561
4349,21,13.7837,-11.0389,-5.42088
4354,42,-5.228,-9.38054,-16.4575
4359,37,9.57278,-2.75619,11.0807
4359,43,9.66172,-2.53299,11.1967
4362,11,-11.6477,-14.7087,-15.6067
4364,7,9.06999,-7.22857,-10.7295
4364,9,9.00136,-7.24241,-10.7307
4365,42,16.1901,10.2507,-13.3307
4365,50,16.1099,9.89242,-13.251
4366,18,-0.594614,-6.52208,-6.0281
4375,1,6.55476,15.1282,-6.19491
4375,31,6.25354,17.0412,-6.38537
4376,2,-12.9848,9.44438,-15.3249
4382,36,-7.70082,-13.6269,-9.62652
4385,7,14.2068,-14.364,-5.78756
4386,1,3.90222,-5.63175,-10.8684
4387,2,-7.3821,6.98076,10.1511
4387,8,-7.30406,6.50794,10.0986
4391,25,3.60354,7.63617,-14.3215
4391,47,3.68808,9.60257,-14.2236
4394,46,8.76161,17.9966,-4.02899
4395,4,-13.3136,10.8758,-15.4237
4398,37,-6.04052,16.9001,10.2893
4399,2,-6.60293,7.97437,-6.50693
4401,13,-1.87013,-11.1693,-14.8825
4402,44,-8.31665,7.54036,9.97673
4407,22,13.0397,-0.652106,9.41744
4408,43,10.711,14.4087,-9.49929
4411,31,0.606197,15.7732,-9.47096
4412,26,-0.822841,-12.3441,-6.51364
4418,42,13.2126,11.8635,-5.21062
4420,12,18.8533,-4.88138,-13.7538
4420,32,18.9023,-6.42269,-12.6788
4423,20,5.04318,9.37844,-6.97228
4426,44,-18.8106,-0.688448,-11.3022
4426,50,-18.8879,-0.947116,-10.6291
4428,48,6.42134,-15.4091,-9.98676
4430,19,-3.21814,1.54252,-9.06082
4434,49,-3.97712,-14.1367,-6.33242
4438,6,12.4184,12.5923,10.0732
4438,19,12.2974,12.9756,10.7239
4442,26,12.6873,10.8087,-14.5468
4442,39,12.793,10.7918,-14.5168
4444,44,3.87173,2.43008,-8.35036
4445,19,5.4066,-1.45974,-8.69834
4453,35,9.80066,7.96597,-8.58587
4454,47,17.4624,1.43553,-7.88669
4455,35,-7.06063,-15.4889,-12.1162
4459,39,-14.2789,10.1665,9.83233
4462,2,4.5323,1.50147,9.72177
4466,48,-4.42317,1.12604,-18.5179
4467,42,0.586668,14.4328,-8.80359
4471,33,9.04132,11.3272,-8.8431
4477,8,2.22244,11.3105,9.52669
4477,18,2.93795,11.2757,9.14127
4478,7,-12.315,-4.39896,-15.3965
4479,1,-0.0402826,-9.87145,-11.1272
4479,34,-0.889637,-8.0044,-11.1222
4480,20,2.61461,-10.951,-10.7166
4480,49,1.96669,-9.4577,-9.72881
4482,42,-0.361673,16.379,-14.2661
4486,43,13.5278,-2.87645,10.7207
4487,41,-5.98872,-1.50369,8.88612
4488,32,11.3908,-10.3305,-14.8329
4490,21,12.1014,16.4019,-9.93017
4490,23,12.1549,16.3799,-9.85899
4490,24,12.1781,16.3731,-9.82485
4493,21,-7.86843,8.04545,10.019
4495,34,7.47404,17.4966,-14.6807
4500,50,-7.77327,9.67603,-13.1752
4504,20,-4.59035,-7.69881,-8.94796
4505,27,0.417636,2.63275,-14.9777
4506,44,-11.6369,-5.57762,-10.6828
4511,45,15.1881,-3.90959,-9.09249
4514,33,2.52205,-6.60953,-6.39374
4517,6,4.01271,11.8549,-8.89797
4520,5,-14.2824,-2.84091,-15.4161
4522,49,6.54301,-14.2128,-12.615
4524,32,-7.8658,-18.543,-16.7508
4525,35,8.67907,16.1617,-14.5813
4526,22,-8.38513,-14.4349,-9.28711
4533,21,2.67388,13.8202,-15.6953
4538,10,-8.18402,-2.48937,-16.0216
4539,13,-1.77723,16.0224,-9.24788
4543,28,3.72211,16.4705,-8.52864
4546,36,-5.9271,-9.93678,-8.96749
4547,3,9.2552,16.8746,-15.0281
4548,4,-10.086,-14.3435,-9.14568
4549,42,-4.88542,14.9326,-15.3544
4553,15,-4.39199,-6.32355,-9.31735
4557,42,-10.3841,13.5737,-14.1135
4559,10,-1.17851,11.3939,-8.84369
4562,30,-17.2439,1.75807,-14.3801
4563,39,-7.9133,-4.22675,-17.6203
4566,7,10.1015,8.14061,-15.4002
4570,4,-6.48741,-18.722,-11.2973
4573,42,-5.79637,10.5385,-8.85161
4577,20,-14.9794,3.82612,-9.71623
4577,42,-16.3254,3.6503,-10.0637
4578,10,-4.49267,0.840599,-9.69743
4581,2,16.7451,-14.7209,-14.7919
4584,15,-2.07889,12.5923,-15.5978
4585,44,3.88487,8.72734,-15.0889
4586,24,10.602,-0.819178,-11.9701
4587,15,9.9329,-12.4547,-15.0703
4587,45,9.20812,-13.5645,-14.7221
4588,18,-12.6922,-8.43713,-16.4379
4591,27,-7.08848,15.8284,-16.6401
4592,1,14.5166,8.38029,-8.77016
4595,1,-6.86159,15.2537,-9.214
4596,41,-16.0367,-1.92551,-13.0937
4598,49,11.5193,-14.5519,-14.4213
4599,50,-5.2877,-8.76404,-18.1487
4604,30,2.04998,6.06925,-14.5589
4606,7,-7.25366,7.83147,-16.1566
4608,37,11.7805,14.6583,-7.80548
4609,5,-3.25629,-5.39931,-15.9839
4609,31,-2.58593,-4.68368,-17.6157
4611,48,-10.2887,-11.4192,-17.6857
